,Close_ROC_20,returns,High,Close_RSI_7,Close_trend,Close_RSI_14,Close_MACD_Hist,Close_ROC_10,Close_detail_2,body_high,Close_ROC_60,Close_ROC_5,DX,Close_detail_3,Close_EMA_5,body_low,Open,direction,Close_BB_PctB,Close_RSI_21,Low,Close_details,Close
2024-02-13,-1.0532107207419705,-0.0029304609535878434,1.2685,45.238095238094296,1.2603291123965557,37.38317757009321,-0.00013894174043136776,-0.06615156646910814,-0.0009925816168696714,1.263,-0.6785009861933089,-0.21401395053900485,29.07801418439711,0.0004077851453200918,1.261012233079156,1.2589,1.263,-1,0.2574857441608216,40.19999999999989,1.2572,-0.0026332130401787034,1.2589
2024-02-14,-1.1252754170601231,-0.001906426245134596,1.2613,12.499999999998963,1.2605107768693706,36.363636363636225,-0.0003311503467402794,0.0026529421128129727,0.0013698173498177583,1.259,-0.7817435249526272,-0.42792614311752963,51.202749140892934,-0.0007881142110573497,1.259508155386104,1.2565,1.259,-1,0.18712097913491377,33.811475409835865,1.2534,-0.0019963555719539365,1.2565
2024-02-15,-0.803023145961268,0.0027855153203342198,1.2603,42.45283018867899,1.260798821565727,33.014354066985504,-0.00018997785297687622,0.5426109160548975,0.001964641864798007,1.26,-0.4188729945467595,-0.16902598774561906,44.96124031007679,0.0006974644915252149,1.2596721035907361,1.2565,1.2565,1,0.35665136293743815,39.37007874015745,1.2541,0.0001521493206535641,1.26
2024-02-16,-0.8317808506730251,-0.00015873015873013596,1.2626,39.99999999999999,1.2611768966449823,44.80519480519494,-8.294139792260763e-05,0.007938398031281935,0.0004617545622400588,1.26,-0.34804619522227354,-0.20332180296268598,41.66666666666632,-0.00045350639485580187,1.2597147357271574,1.2598,1.26,-1,0.3661601538316325,39.68253968253963,1.255,-0.002200147810373905,1.2598
2024-02-17,-0.8579074404449494,-0.00013229613166110266,1.2627666666666666,38.01916932907369,1.261582267814726,49.819494584837564,-5.954827656472726e-07,-0.22706270627061986,-0.000685895391253968,1.2601,-1.0500130924325668,-0.2349648872696508,32.66761768901513,0.0002030781038686527,1.2596876015958829,1.2596333333333334,1.2601,-1,0.37706457397962156,39.35185185185183,1.2560666666666667,-0.0021337856043336465,1.2596333333333334
2024-02-18,-0.8840271766218044,-0.0001323136362433308,1.2629333333333332,36.012861736334834,1.2619606218373318,56.097560975610115,6.195952860155651e-05,-0.1690974424011782,-0.0009447457998869339,1.2602,-0.334995120149828,0.045012841899017,20.98360655737694,0.00022126256014236352,1.2596139566194775,1.2594666666666667,1.2602,-1,0.3879234420442997,39.021164021164026,1.2571333333333332,-0.0018225031393843234,1.2594666666666667
2024-02-19,-0.8190911238875276,-0.00013233114545840863,1.2631,33.98058252427249,1.262364241830824,64.18604651162813,0.0001086895295252118,-0.2060385133528797,-0.0008752149292132712,1.2603,-0.7487389659520671,0.22284122562674646,5.202312138727784,-0.0006168561378055294,1.259509304412985,1.2593,1.2603,-1,0.3983941822679457,38.69047619047624,1.2582,-0.0017390710130101327,1.2593
2024-02-20,-0.5281828931809174,0.001985229889621243,1.267,65.93406593406681,1.2628053485481845,56.0000000000001,0.00031298376804184255,-0.026410310585245345,-0.00023114315146480324,1.2618,-0.6456692913385798,0.14285714285715567,14.150943396227024,0.0005579730443800958,1.2602728696086567,1.2591,1.2591,1,0.566081244581439,42.38921001926775,1.2578,0.0013782956764737586,1.2618
2024-02-21,-0.8475906451106519,0.001268029798700221,1.2643,91.56626506024186,1.2632403088114639,52.760736196319435,0.0005471775258385947,0.08185682976420416,0.00045720576874016877,1.2634,-0.4909553939457578,0.28575964438799506,4.597701149424825,-0.0002256711802783132,1.2613152464057713,1.2622,1.2622,1,0.8111185236310207,45.124282982791655,1.2601,0.002533264805241023,1.2634
2024-02-22,0.22961203483768955,0.0019787873990817495,1.2711,90.41095890411046,1.2636719686571327,62.01117318435759,0.0008440236684713308,0.2613654364010731,0.0005500852645653231,1.2659,-0.2652450233730619,0.4974992722750038,36.03603603603642,-9.924479698313566e-05,1.2628434976038476,1.2638,1.2638,1,0.9944968881101014,41.547861507128246,1.261,0.0037190093978989426,1.2659
2024-02-23,0.6482853513971154,0.0015799036258787869,1.2702,94.50549450549504,1.264109865929341,65.30612244897972,0.0011307454142514865,0.714909841925504,0.0003805107055767805,1.2679,-0.07880841673889583,0.6695955960194677,34.86238532110144,0.00040977714798491,1.2645289984025652,1.2659,1.2659,1,1.046300267535092,56.14035087719324,1.2648,0.004592748873994753,1.2679
2024-02-24,0.917917971029869,7.887057338895609e-05,1.2701666666666667,96.30996309963136,1.2645778754044297,65.0684931506851,0.0012722601977486455,0.9152407481098246,0.00012958199415729938,1.268,-0.3614647179003616,0.6908600015881783,33.64485981308478,-0.0002928376553512635,1.2656859989350435,1.2661333333333333,1.2661333333333333,1,0.9785270641632388,61.25226860254096,1.2650666666666666,0.003495451052738752,1.268
2024-02-25,1.1889562719438196,7.886435331228014e-05,1.2701333333333333,98.14126394052063,1.2651620651867603,64.82758620689674,0.001312443893277602,0.642857142857145,8.962476190403405e-05,1.2681,-0.8832265124277039,0.4992867332382245,32.380952380952465,-0.0002661641125198933,1.2664906659566957,1.2663666666666666,1.2663666666666666,1,0.9650153117469675,67.32869910625658,1.2653333333333334,0.00267318440540533,1.2681
2024-02-26,0.6747638326585648,7.885813421659726e-05,1.2701,100.0,1.265916359742578,64.58333333333356,0.0012840174051447113,0.6667725035719885,0.0003241303515889574,1.2682,-0.3770620581303952,0.3799271806237181,31.067961165048754,9.858629531434792e-05,1.2670604439711306,1.2666,1.2666,1,0.9117133367208216,74.67105263157916,1.2656,0.001866565746575219,1.2682
2024-02-27,0.4594059405940598,7.885191610146336e-05,1.2698,100.0,1.2668202939303226,80.12820512820568,0.001211151011176695,0.6880309084654312,-0.00024862574984703357,1.2685,-0.3613795270641762,0.18958843510545886,56.069364161849094,0.0006156608061604915,1.2674736293140871,1.2683,1.2685,-1,0.8726849911290702,67.91666666666686,1.2659,-0.0001396163122388684,1.2683
2024-02-28,0.3566899175649896,-0.0017346053772766545,1.2689,69.01408450704204,1.2678578434190162,81.16883116883163,0.0009647092370273858,0.5266779589244042,-0.0014644964218392547,1.2684,-0.5185825410544465,-0.1419670321003208,55.172413793102926,3.498318807640492e-05,1.2670157528760582,1.2661,1.2684,-1,0.7053176644523494,57.69230769230791,1.262,-0.00409200176172976,1.2661
2024-02-29,0.031698232823518246,-0.0030013427059474296,1.2683,28.5714285714282,1.2689926063330261,57.32484076433119,0.0005180856327210055,0.23822758675453581,-0.0008845772954850563,1.2662,-0.8015717092337948,-0.44952681388013005,47.54098360655761,-0.0014308584692101357,1.2654438352507056,1.2623,1.2662,-1,0.45101549943695957,51.33079847908731,1.2611,-0.006694810155374594,1.2623
2024-03-01,0.22712867103316103,0.0021389527053790047,1.2665,34.06593406593319,1.270179785178498,64.2857142857141,0.00038303867564663254,0.2536059597400442,0.001499745679251009,1.265,-0.5737640493594376,-0.2444602160712961,30.23255813953434,0.001271345353138559,1.2652958901671372,1.2625,1.2625,1,0.6208116202594046,55.40069686411134,1.2599,-0.0024290503038153343,1.265
2024-03-02,0.3142246045787056,0.001054018445322935,1.2679333333333334,41.93548387096754,1.2714258811445949,67.29776247848531,0.000362270812952421,0.232177721492266,0.0018511638272903275,1.2663333333333333,0.39109983616087973,-0.1471902433895833,35.018050541516054,-0.0001460561882105228,1.2656417045558692,1.2635333333333334,1.2635333333333334,1,0.6930654975531418,57.04697986577183,1.2616,-0.0033569007886537884,1.2663333333333333
2024-03-03,0.4012883467976014,0.0010529086601736015,1.2693666666666665,48.126801152736974,1.2727111674263445,69.96753246753215,0.0004133938698788828,0.13955815361927915,-0.0005383859036422998,1.2676666666666665,0.11583214868633451,-0.049935609345852505,39.18918918918861,-0.0005483698774852128,1.266316691926135,1.2645666666666666,1.2645666666666666,1,0.756102685089277,58.576051779935135,1.2632999999999999,-0.005036261556224962,1.2676666666666665
2024-03-04,0.802287711494154,0.0010518012095714901,1.2708,53.12499999999968,1.273975743660641,72.3502304147463,0.0005059545990933117,0.08675763072796272,-0.001821625456329855,1.269,0.08675763072796272,0.22904983808544888,42.85714285714257,0.000776724252394804,1.2672111279507567,1.2656,1.2656,1,0.8079447507160562,60.0,1.265,-0.0031005814619419108,1.269
2024-03-05,1.0982888977318028,0.00102442868400332,1.2736,57.14285714285714,1.2751806968285455,70.73170731707309,0.0006163550438062208,0.18138801261828874,-0.0009098807879440087,1.2703,-0.10223340673167769,0.6337637645567717,39.6984924623116,0.00020156205369531894,1.2682407519671712,1.2692,1.2692,1,0.865418892870764,69.25675675675699,1.267,-0.0004193121144752206,1.2703
2024-03-06,1.0238095238095157,0.002046760607730347,1.2763,73.61111111111087,1.276288084159,72.09302325581373,0.0008137078679833148,0.3785190442394004,0.0005287087925018872,1.2729,0.020953927551792262,0.6245059288537469,46.90265486725649,-0.001659822660375616,1.2697938346447808,1.2706,1.2706,1,0.9673205800170539,77.51677852349005,1.2689,0.001786726723333136,1.2729
2024-03-07,1.6510557231306455,0.006049179039987473,1.2812,100.0,1.2772665129615566,77.52808988764039,0.0013788306785501975,0.9777637596593669,0.0018802509866408443,1.2806,0.5443601151530864,1.1266122663858846,42.02898550724616,0.0008653664572905741,1.2733958897631872,1.2742,1.2742,1,1.2042659425615234,80.29411764705893,1.2722,0.00802366463897697,1.2806
2024-03-08,2.0693852708460136,0.003982508199281698,1.2895,100.0,1.27812206519384,79.86577181208055,0.001975771360195409,1.3719151620279257,0.0012924335967601454,1.2857,0.8629481446615017,1.4225611359453216,58.62068965517259,0.0012751888567566446,1.2774972598421248,1.2811,1.2811,1,1.2059606228914532,83.29048843187671,1.28,0.008847611749000589,1.2857
2024-03-09,1.9637941986025753,-0.0011666796297736814,1.2885666666666666,92.81150159744386,1.2788378552344848,75.96153846153835,0.002135662486304451,1.4295869204644207,-0.0015969565427286015,1.2842,1.0783156237701652,1.1977935382190719,57.53424657534275,-0.0014944880860844653,1.2797315065614165,1.2829,1.2829,1,1.0411938391677285,80.53024026512007,1.2798,0.002282379865954679,1.2842
2024-03-10,1.8581751766854504,-0.0011680423610029855,1.2876333333333334,85.73692551505516,1.2793466391456823,72.39263803680961,0.002008370054215702,1.6160975996197369,-0.0020164166805403875,1.2847,0.6907920558913538,0.9761473667637466,56.462585034014005,8.527681347565773e-05,1.2807210043742778,1.2827,1.2847,-1,0.9312583736624882,77.94707297514014,1.2796,0.0009793254478801014,1.2827
2024-03-11,1.5374861309240595,-0.0011694082794106997,1.2867,78.7735849056599,1.2795864277813715,69.11764705882324,0.0017031719295447262,1.2806324110671952,0.0011074704316180132,1.2865,0.4075235109717745,0.6520543640505805,55.40540540540593,0.0009593122199126735,1.2808806695828518,1.2812,1.2865,-1,0.8406622017184835,75.5244755244752,1.2794,0.001694467923873406,1.2812
2024-03-12,1.242678486623383,-0.0016390883546675283,1.2837,69.9999999999996,1.2794869356777319,64.99999999999977,0.001260292481745842,1.0081600421163461,0.0021837998576303102,1.2814,0.3137008862049928,-0.1171325940965251,33.33333333333333,-0.0012215834853327194,1.2802871130552347,1.2791,1.2814,-1,0.7437234084744558,70.35294117647034,1.2745,-0.0019322540912698623,1.2791
2024-03-13,1.082233983726999,0.00039089985145812634,1.2813,66.83417085427133,1.27899225941055,69.67930029154503,0.0009173869848473635,0.9413620825664104,4.708444674357439e-06,1.2796,0.42116828419704877,-0.47444971610796083,50.32679738562087,0.0008237349282052551,1.2800580753701565,1.2795,1.2795,1,0.7360211524538025,69.56521739130417,1.2773,-0.002712032418157313,1.2796
2024-03-14,0.5678681284012832,-0.003516723976242697,1.2824,33.53293413173695,1.2781140093237127,68.28571428571388,0.0003339396667325417,0.4806934594168588,-0.0015315634012325189,1.2797,0.1361220910447436,-0.708612365675132,34.897360703811266,-0.00035649206418758605,1.2784053835801044,1.2751,1.2797,-1,0.5714125709018765,60.599078341013545,1.2729,-0.004844512217473694,1.2751
2024-03-15,0.4652996845425861,-0.0009411026586149118,1.276,3.9062500000011937,1.276875125780245,63.28358208955222,-0.00015985215778579554,0.2833976226088275,-0.0017443609583521918,1.2753,0.11001964636543349,-0.6860528572542268,37.72455089820308,0.00027401082957391584,1.276903589053403,1.2739,1.2753,-1,0.5203508179419503,57.0422535211267,1.2724,-0.0032090512341052127,1.2739
2024-03-16,0.42583392476933657,-0.0003139963890415043,1.2756,4.273504273505608,1.2753100248604181,61.0030706243603,-0.0005201458059832264,0.047136460051855344,-0.0014470385537134307,1.2746333333333335,0.7834757834757955,-0.6009990633780715,33.95445134575516,0.00010793628343384931,1.2757690593689355,1.2735,1.2746333333333335,-1,0.49699895431052327,56.41025641025642,1.2721666666666667,-0.0019796560258345643,1.2735
2024-03-17,0.38637438889763676,-0.0003140950137417997,1.2752,4.716981132076867,1.2734845005789488,58.58798735511054,-0.0007766926776501724,-0.5856629704825922,0.00010201724131087093,1.2739666666666667,0.46559343434342537,-0.4690798217496628,29.892473118279515,-0.000122432551150173,1.2748793729126238,1.2731,1.2739666666666667,-1,0.4738111601384956,55.78703703703684,1.2719333333333334,-0.0004683988969928166,1.2731
2024-03-18,0.3469210754553309,-0.0003141937004162987,1.2748,5.263157894738441,1.2714610342971913,56.026058631921764,-0.0009529942290395096,-1.0111223458038499,0.0026181244674507954,1.2733,0.17316017316018062,-0.5392310096905328,25.503355704697928,-0.0004385342331068373,1.2741529152750826,1.2727,1.2733,-1,0.4507539879284959,55.172413793103324,1.2717,0.0017199213965247823,1.2727
2024-03-19,0.4659979464497255,-0.0005500117859668086,1.2734,6.172839506174739,1.2693413246850898,52.82392026578075,-0.0010867307821668904,-0.9500077869490697,0.004247017504697377,1.273,0.15748031496063408,-0.2431181868088661,0.9345794392529232,-0.0016194899268235563,1.2734352768500552,1.272,1.273,-1,0.41138909544805924,54.19501133786847,1.2666,0.002369101644831624,1.272
2024-03-20,1.2754495761704732,0.005031446540880502,1.2789,45.714285714285396,1.267287254169493,58.11209439528021,-0.000731195435519868,-0.3352303734310391,0.0018760909232602833,1.2784,0.6455676271453381,0.3532459376717201,7.16332378223415,0.005070083743255012,1.2750901845667035,1.2722,1.2722,1,0.6348208599247993,62.73291925465824,1.2683,0.006867029345941249,1.2784
2024-03-21,0.04743083003952986,-0.01001251564455563,1.2805,28.699551569506852,1.2654237832238107,30.769230769231072,-0.001311264294227372,-1.217608492038702,-0.003999413837222762,1.2786,-0.37783375314860423,-0.6203376521397685,17.365269461078437,-0.0034841997721791603,1.2719267897111357,1.2656,1.2786,-1,0.09913629385968431,52.87958115183251,1.2649,-0.007242192433864508,1.2656
2024-03-22,-0.4922347986312192,-0.0043457648546144645,1.2677,24.06015037593974,1.26380724250118,17.512690355330136,-0.001978485992656976,-1.4854194355406025,-0.005553726341225821,1.2658,-0.8263812372107604,-1.021129526352993,66.2576687116574,-0.0015657905621251546,1.2679845264740905,1.2601,1.2658,-1,-0.06015797549039722,45.923460898502604,1.2574,-0.0066912465876988025,1.2601
2024-03-23,-0.5101235866421083,0.0008729465915404688,1.2669333333333335,27.472527472527588,1.2624685856751048,20.51282051282091,-0.0022396505876492697,-1.4379493591747394,-0.0006293866238060011,1.2638666666666667,-0.591156301726159,-0.9035907912312235,66.04938271605037,0.002518213524393702,1.2657230176493939,1.2612,1.2638666666666667,-1,0.030228113918390444,45.712694877505704,1.2579666666666667,0.0022022692839889515,1.2612
2024-03-24,-0.5279747832939274,0.0008721852204249814,1.2661666666666667,30.714285714285722,1.261370668393019,23.575129533678933,-0.002227511160493265,-1.0038428358560059,0.002474061003080302,1.2623,-0.7859781498074314,-0.7625786163522053,65.8385093167712,0.00014735856529948717,1.2645820117662627,1.2619333333333334,1.2619333333333334,1,0.10419956384681726,45.5002794857464,1.2585333333333335,0.003063701795965411,1.2623
2024-03-25,-0.5431787766669194,0.0008714251762655945,1.2654,33.79790940766573,1.260487339175608,26.701570680628663,-0.002039629487350341,-0.8242405212339987,0.001511907737922365,1.2634,-0.582310355681448,-1.1733416770963623,65.62500000000104,-0.0008870116236856942,1.2641880078441752,1.26,1.26,1,0.167230659788639,45.28619528619547,1.2591,0.001596935116520517,1.2634
2024-03-26,-0.8170319742320631,-0.0007123634636695408,1.2669,33.56401384083041,1.2598876024910612,27.567567567567863,-0.0018744316463409788,-0.8637612877895662,0.0011732605740804424,1.2638,-0.6062037474413473,-0.24494310998736113,51.04895104895289,-0.0004712859158147139,1.2636253385627836,1.2625,1.2638,-1,0.17187855948734412,43.38983050847461,1.2621,0.0023239028796937,1.2625
2024-03-27,-1.31188505388099,0.0010297029702970306,1.2643,19.327731092437432,1.2595963408862973,29.1005291005292,-0.0015874404663768788,-0.7305003534679,0.0013307635414728067,1.2638,-0.5169111280207805,0.2936274898817537,53.795379537955604,0.0011172087134296263,1.2636835590418558,1.2628,1.2628,1,0.23906399513330506,42.114384748700374,1.2604,0.004592430295799637,1.2638
2024-03-28,-1.8277980866454158,-0.001266023104921743,1.2656,36.50793650793664,1.2595940673204875,31.518624641834023,-0.0014206092601111843,-0.8250176789502572,0.0003417702143524817,1.264,-0.6558925385664827,0.07928956549316801,49.64028776978581,-0.000871562468667115,1.2631890393612373,1.2622,1.264,-1,0.21586297538452295,32.1705426356592,1.2585,0.001408303136339125,1.2622
